New Mexico, Precipitation
Units: Inches
Base Period: 1990-2022
Missing: -99
Date,Value,Anomaly
201606,1.05,0.03
201607,1.25,-1.23
201608,3.21,0.82
201609,1.83,0.06
201610,0.32,-0.82
201611,1.34,0.66
201612,1.11,0.30
201701,1.71,1.06
201702,0.61,0.02
201703,0.48,-0.21
201704,0.99,0.36
201705,0.73,-0.18
201706,0.94,-0.08
201707,2.65,0.17
201708,2.98,0.59
201709,2.42,0.65
201710,1.07,-0.07
201711,0.11,-0.57
201712,0.11,-0.70
201801,0.16,-0.49
201802,0.74,0.15
201803,0.27,-0.42
201804,0.15,-0.48
201805,0.47,-0.44
201806,0.87,-0.15
201807,2.43,-0.05
201808,1.94,-0.45
201809,1.81,0.04
201810,2.75,1.61
201811,0.22,-0.46
201812,0.91,0.10
201901,0.55,-0.10
201902,0.61,0.02
201903,1.03,0.34
201904,0.83,0.20
201905,1.00,0.09
201906,0.86,-0.16
201907,1.74,-0.74
201908,1.54,-0.85
201909,1.50,-0.27
201910,1.20,0.06
201911,1.78,1.10
201912,0.74,-0.07
202001,0.52,-0.13
202002,0.81,0.22
202003,1.20,0.51
202004,0.19,-0.44
202005,0.20,-0.71
202006,0.46,-0.56
202007,2.20,-0.28
202008,0.71,-1.68
202009,0.80,-0.97
202010,0.58,-0.56
202011,0.28,-0.40
202012,0.40,-0.41
202101,0.49,-0.16
202102,0.42,-0.17
202103,0.54,-0.15
202104,0.37,-0.26
202105,1.08,0.17
202106,1.71,0.69
202107,2.95,0.47
202108,2.34,-0.05
202109,1.27,-0.50
202110,0.58,-0.56
202111,0.10,-0.58
202112,0.52,-0.29
202201,0.36,-0.29
